PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
18594,1,1,female,57.4,2,0,67.8961,S
18595,1,2,female,19.5,1,0,24.8262,S
18596,1,3,male,30.2,0,0,22.5671,S
18597,0,3,male,29.4,1,0,18.5505,C
18598,1,2,female,20.2,2,1,39.4578,S
18599,1,3,female,18.6,0,1,14.5189,S
18600,0,3,male,43.2,0,1,15.2955,S
18601,0,3,male,22.2,0,0,8.304,S
18602,1,2,male,60.9,0,0,9.1556,S
18603,0,3,male,29.0,0,0,9.7122,Q
18604,0,3,female,25.0,0,0,7.7792,S
18605,0,3,female,10.8,4,2,33.4538,S
18606,1,1,male,25.4,0,0,36.4922,S
18607,1,3,female,24.9,0,0,8.5953,Q
18608,1,3,female,26.6,0,0,8.386,Q
18609,0,3,female,38.7,0,0,7.6079,S
18610,0,3,male,35.8,0,0,12.154,S
18611,0,3,male,29.5,0,0,6.815,S
18612,1,1,male,47.8,1,0,81.9267,C
18613,1,1,male,25.8,0,0,75.7836,C
18614,1,1,male,43.9,1,0,80.7209,C
18615,1,3,female,18.4,0,0,11.1726,C
18616,0,3,male,50.2,0,0,12.072,S
18617,0,1,male,41.3,0,1,46.2695,C
18618,1,3,male,27.9,0,0,14.3548,S
18619,0,3,male,25.0,0,0,14.1992,S
18620,0,1,male,27.6,0,0,27.1085,S
18621,0,1,female,28.4,1,2,156.8284,S
18622,1,2,female,24.5,0,0,22.6069,C
18623,1,3,female,6.0,4,2,29.5723,S
18624,1,1,male,34.0,0,0,34.4971,S
18625,0,3,male,35.1,0,0,10.489,C
18626,0,3,male,26.2,0,0,8.053,S
18627,0,1,male,32.2,1,2,133.3759,S
18628,0,3,male,16.8,0,0,9.9203,S
18629,1,1,male,0.4,1,2,160.119,S
18630,0,3,male,27.6,0,0,6.258,S
18631,0,3,male,25.2,1,0,11.9922,S
18632,0,2,male,20.8,0,0,27.9549,S
18633,1,1,female,25.3,1,0,106.3855,C
18634,0,3,female,30.3,3,1,30.181,S
18635,0,1,male,32.4,1,2,124.8975,S
18636,1,1,female,40.1,0,1,219.8989,S
18637,0,3,male,43.6,0,0,11.4722,S
18638,0,3,male,27.8,0,0,8.7392,S
18639,1,3,female,30.8,1,1,18.2295,S
18640,0,3,female,40.4,0,5,27.0654,Q
18641,0,3,male,2.2,3,2,28.3373,S
18642,1,1,male,47.3,0,0,22.6008,S
18643,0,3,male,19.5,0,0,7.1729,S
18644,1,1,female,22.1,0,1,57.1303,S
18645,0,3,male,48.5,0,0,10.293,S
18646,1,2,female,41.5,1,1,38.7275,S
18647,0,2,male,24.7,0,0,21.0505,S
18648,0,3,male,4.9,3,1,27.0534,S
18649,1,3,female,24.5,0,0,8.0315,Q
18650,0,3,male,21.0,0,0,12.6788,S
18651,0,3,female,43.6,0,1,10.8534,C
18652,0,1,male,60.6,0,1,83.0455,S
18653,0,3,male,27.9,1,2,17.6421,S
18654,0,2,male,28.1,0,0,12.8983,S
18655,1,2,female,42.7,0,1,21.2791,S
18656,1,3,female,30.3,0,0,5.7913,S
18657,1,1,female,35.9,0,0,79.282,C
18658,0,1,male,29.0,1,2,215.3349,C
18659,0,1,male,24.8,0,0,38.601,S
18660,1,2,female,27.3,1,0,25.0939,S
18661,0,3,male,28.8,0,0,10.201,Q
18662,0,3,male,24.6,0,0,7.4952,S
18663,0,3,male,30.2,0,0,10.2834,S
18664,0,2,male,22.2,0,0,15.9528,S
18665,0,3,female,17.2,1,1,13.4679,C
18666,0,3,female,21.9,0,0,10.6245,S
18667,0,1,male,38.8,0,1,40.5444,C
18668,0,3,male,20.4,0,0,12.6214,S
18669,1,3,female,24.0,0,0,9.5784,S
18670,0,3,male,8.7,4,1,38.8888,S
18671,0,2,male,50.8,0,0,12.4937,S
18672,0,2,male,56.1,0,0,15.2023,S
18673,0,3,male,23.4,0,0,9.0309,S
18674,1,2,female,26.2,0,1,31.516,S
18675,1,3,male,27.2,0,0,14.2271,S
18676,1,3,female,27.5,1,0,17.2847,Q
18677,1,1,female,26.9,1,0,155.5679,C
18678,1,3,male,33.2,0,0,16.7837,S
18679,0,2,male,25.5,0,0,11.077,S
18680,1,3,female,23.7,0,0,9.3606,S
18681,1,2,female,27.4,0,0,14.2306,S
18682,1,3,male,35.4,0,0,13.7251,S
18683,0,2,male,48.0,0,0,13.2837,S
18684,0,3,male,30.6,0,0,6.8519,S
18685,0,3,female,6.6,2,2,21.7983,S
18686,0,3,male,28.9,0,0,6.9485,S
18687,1,3,female,21.5,0,0,9.0622,S
18688,1,1,female,35.9,1,0,89.8674,S
18689,0,3,male,28.1,0,0,11.2306,C
18690,1,3,female,26.6,0,0,10.92,Q
18691,1,1,male,47.9,1,0,84.1123,C
18692,0,3,male,25.2,8,2,65.9858,S
18693,0,3,male,35.2,0,0,10.4578,S
18694,0,2,male,35.5,0,0,8.9657,S
18695,1,2,male,2.4,0,2,17.4213,S
18696,1,2,female,33.4,1,2,39.0883,S
18697,0,2,male,34.0,0,0,11.3953,S
18698,0,2,male,19.3,0,0,18.3107,S
18699,0,3,female,28.3,1,1,10.3879,Q
18700,1,2,female,6.9,0,2,22.1106,S
18701,0,3,female,30.1,0,0,7.8986,S
18702,0,2,male,18.1,0,0,18.3902,S
18703,0,1,male,61.8,0,0,31.4046,S
18704,0,3,male,28.4,0,0,7.5572,S
18705,1,3,female,24.9,0,0,7.6287,S
18706,0,3,male,12.4,5,2,47.1196,S
18707,1,2,female,24.0,0,0,16.353,S
18708,0,2,female,44.2,1,0,27.3499,S
18709,1,2,female,42.4,1,1,38.7096,S
18710,1,1,female,28.8,1,0,154.8511,C
18711,1,2,male,2.6,0,2,31.9761,C
18712,0,2,male,33.9,1,0,26.5851,S
18713,0,3,female,30.8,0,0,6.8531,Q
18714,1,3,male,23.5,1,0,12.7986,S
18715,1,2,female,48.2,0,0,13.2972,S
18716,0,1,male,27.0,0,0,47.8345,S
18717,0,3,male,49.7,0,0,8.1636,S
18718,0,2,male,47.5,1,0,33.4705,S
18719,1,3,female,18.9,0,0,9.7143,S
18720,1,2,female,35.7,0,2,33.852,S
18721,0,1,male,24.9,0,0,76.1493,C
18722,0,3,male,15.1,4,1,35.1671,S
18723,0,1,male,60.2,0,1,64.4703,C
18724,0,2,male,28.0,0,0,13.3812,S
18725,1,2,male,1.6,1,1,27.7796,S
18726,0,3,male,44.5,0,0,10.7189,S
18727,1,1,male,57.3,0,0,32.1298,C
18728,0,1,female,53.7,0,1,32.4867,C
18729,0,3,male,8.9,4,1,28.4818,Q
18730,1,3,female,27.6,0,0,7.1339,S
18731,0,3,male,26.8,0,0,11.5321,Q
18732,0,2,male,28.9,0,0,6.9849,S
18733,0,3,female,30.0,8,2,62.7929,S
18734,0,3,female,23.9,0,0,8.6626,S
18735,0,2,male,16.6,0,0,44.9169,S
18736,0,3,female,22.7,2,0,19.2993,S
18737,0,3,male,25.1,0,0,12.7095,S
18738,1,1,male,40.9,0,0,26.7806,S
18739,0,3,male,28.4,0,0,8.6045,S
18740,0,3,female,29.0,8,2,64.2379,S
18741,1,3,female,25.6,0,0,6.7615,Q
18742,1,2,male,0.4,0,2,17.5985,S
18743,0,2,male,33.4,0,0,13.6069,S
18744,1,3,female,26.3,1,0,12.9117,Q
18745,0,3,female,30.0,1,1,17.2937,S
18746,0,3,male,18.6,0,0,4.0503,S
18747,0,3,male,24.6,0,0,6.9505,S
18748,0,3,female,28.4,1,2,22.146,S
18749,1,2,male,0.8,1,1,26.5097,S
18750,1,1,female,33.2,0,0,69.7981,C
18751,1,3,female,9.8,0,1,13.9931,S
18752,0,3,male,31.2,0,0,8.7741,S
18753,1,3,male,25.7,0,0,13.0876,S
18754,1,2,female,4.3,1,1,28.0005,S
18755,0,1,male,29.0,0,1,254.8052,C
18756,0,3,male,40.1,0,0,9.3155,S
18757,0,3,male,37.2,1,1,19.5808,S
18758,0,3,male,35.4,0,0,9.8191,S
18759,0,3,male,14.8,4,1,37.944,S
18760,1,2,male,57.3,0,0,9.8275,S
18761,0,3,male,16.3,0,0,9.5203,S
18762,1,1,male,27.7,0,0,38.8719,C
18763,0,2,male,18.0,0,0,19.7247,S
18764,0,3,female,27.9,3,1,29.0012,S
18765,0,3,female,20.6,1,0,14.2123,S
18766,1,2,female,17.2,0,1,24.0765,S
18767,0,2,male,55.2,1,0,32.6226,S
18768,0,3,male,21.2,0,0,9.4228,S
18769,0,3,male,23.5,2,0,22.8918,S
18770,0,3,female,30.3,3,1,30.7731,S
18771,0,1,male,23.8,0,0,129.2366,C
18772,1,3,male,26.9,0,0,13.8298,S
18773,0,3,female,46.5,1,3,32.5642,S
18774,0,3,male,32.2,0,0,10.2728,S
18775,1,2,female,19.1,1,2,45.1605,C
18776,0,3,male,33.0,0,0,7.8442,S
18777,0,3,male,20.5,0,0,4.8058,S
18778,0,3,male,35.9,1,0,15.5553,S
18779,1,2,male,36.9,0,0,13.6969,S
18780,0,2,male,51.5,0,0,13.145,S
18781,1,1,female,29.8,1,1,176.0879,S
18782,1,3,female,23.4,0,0,7.086,Q
18783,0,3,female,18.0,5,2,41.5495,S
18784,0,3,male,28.8,0,0,6.944,S
18785,0,3,male,35.3,0,0,10.4924,S
18786,0,3,male,25.4,0,0,6.0345,S
18787,0,3,male,32.7,0,0,7.9035,S
18788,1,3,male,6.2,1,1,14.4619,S
18789,0,3,male,44.4,0,0,10.0886,S
18790,0,3,male,19.2,0,0,7.7636,S
18791,1,3,female,14.5,4,2,32.3901,S
18792,0,3,male,30.0,0,0,10.1072,C
18793,0,1,male,41.0,0,0,24.58,C
18794,0,2,male,27.3,0,0,9.8654,S
18795,0,2,male,31.4,1,0,28.3852,S
18796,0,3,male,30.7,0,0,8.4442,S
18797,1,1,male,25.8,0,0,63.6118,C
18798,1,3,female,22.5,0,3,27.2282,C
18799,1,2,female,50.8,1,3,38.1004,S
18800,0,3,male,28.3,0,0,7.6178,S
18801,1,1,female,28.6,0,1,58.4689,S
18802,0,1,male,50.7,0,1,131.1468,C
18803,1,3,male,28.2,0,0,13.1214,S
18804,1,3,male,27.8,0,0,14.7335,S
18805,0,1,male,19.8,2,3,281.5383,S
18806,0,3,male,30.0,0,0,10.3846,S
18807,1,2,male,0.9,1,1,26.0134,S
18808,1,2,female,44.6,0,0,10.8143,S
18809,1,1,male,26.2,0,0,58.8493,C
18810,0,1,male,43.1,1,0,62.3553,S
18811,0,3,male,18.0,0,0,6.6748,S
18812,0,3,male,27.5,0,0,10.4434,C
18813,0,3,male,24.2,0,0,8.6432,C
18814,1,1,male,48.7,1,0,54.5907,S
18815,1,1,male,37.0,0,1,512.3292,C
18816,0,3,female,22.8,0,0,8.377,Q
18817,1,1,male,25.5,1,0,98.2879,C
18818,1,3,male,22.6,0,0,15.2022,S
18819,0,1,male,9.9,1,2,162.4561,S
18820,1,2,female,30.9,1,0,25.6698,S
18821,1,1,male,46.6,0,0,28.2368,S
18822,0,2,female,26.2,1,0,20.0487,S
18823,0,1,male,27.0,0,0,54.105,S
18824,0,2,male,26.9,0,0,12.9759,S
18825,1,2,female,42.3,1,0,34.237,S
18826,0,3,male,27.0,1,0,14.7762,S
18827,0,2,male,29.6,0,0,10.813,S
18828,1,1,female,23.0,0,0,150.6472,S
18829,1,2,female,36.2,0,0,8.2712,Q
18830,0,2,male,57.2,0,0,17.8232,S
18831,1,3,male,36.5,0,0,16.0056,S
18832,0,1,male,32.0,1,0,60.4812,S
18833,1,2,female,32.7,1,1,36.9802,S
18834,0,2,male,45.3,1,0,34.3461,S
18835,0,3,female,26.9,0,0,7.9703,S
18836,0,3,male,33.0,0,0,9.5891,S
18837,0,3,female,28.1,0,0,7.4128,Q
18838,0,3,male,39.8,0,0,5.3828,Q
18839,0,1,male,41.9,1,0,56.8491,S
18840,0,3,male,30.3,0,0,8.339,S
18841,0,2,male,30.5,0,0,7.4147,S
18842,0,3,male,18.5,1,1,12.6944,S
18843,1,1,female,19.1,1,0,83.7124,S
18844,0,3,female,28.1,0,0,7.7713,S
18845,0,3,female,37.9,1,5,37.8058,S
18846,0,3,female,41.4,0,5,30.2597,S
18847,0,3,male,29.6,0,0,9.7337,S
18848,0,3,male,28.2,0,0,8.6882,S
18849,0,3,female,27.4,0,0,7.0522,Q
18850,0,3,male,21.4,0,0,15.467,S
18851,1,3,female,23.2,0,0,9.0806,S
18852,1,2,female,7.6,1,2,28.8598,S
18853,0,3,male,29.1,0,0,8.4375,Q
18854,0,3,male,19.5,0,0,7.9224,S
18855,0,3,male,26.7,0,0,11.1626,S
18856,0,3,male,29.2,0,0,9.5129,Q
18857,1,3,female,27.1,0,0,8.6732,S
18858,0,3,male,26.8,0,0,10.0712,S
18859,0,2,male,44.8,1,0,32.1743,S
18860,1,1,female,33.6,1,0,104.1198,S
18861,1,1,male,29.9,0,0,34.1281,C
18862,0,3,male,19.2,0,0,14.5953,S
18863,0,2,male,16.5,0,0,20.1934,S
18864,0,3,male,8.7,4,1,29.7308,Q
18865,1,1,male,32.7,0,0,42.802,C
18866,0,3,female,28.6,0,2,15.7331,C
18867,0,3,female,25.4,0,0,9.6786,S
18868,0,3,male,42.9,0,0,10.9388,S
18869,0,3,male,29.9,0,0,7.5008,S
18870,0,2,male,53.2,0,0,14.081,S
18871,1,1,female,20.5,1,0,96.5351,C
18872,1,3,female,15.2,0,0,8.1661,S
18873,0,3,male,22.4,0,0,14.808,S
18874,0,3,male,46.0,0,0,9.7095,S
18875,0,3,male,6.3,4,2,38.0202,S
18876,1,1,female,31.5,1,0,103.3656,S
18877,0,3,female,29.8,0,0,4.9886,Q
18878,1,1,female,51.0,1,1,100.366,S
18879,0,3,male,7.3,4,2,36.5541,S
18880,0,3,male,20.3,0,0,13.6422,S
18881,1,1,female,29.0,0,0,223.7789,S
18882,0,3,male,8.5,3,2,31.8667,S
18883,1,1,male,47.6,1,0,58.1484,S
18884,0,3,male,27.3,0,0,7.3094,Q
18885,1,2,male,30.2,0,0,18.8507,S
18886,0,3,male,20.5,0,0,7.0248,S
18887,1,1,female,29.1,1,2,154.5867,S
18888,0,3,male,45.8,0,0,11.3244,C
18889,0,3,female,28.8,0,2,15.7335,C
18890,0,3,male,22.4,0,0,4.5096,S
18891,0,3,male,26.3,0,0,8.0838,S
18892,0,3,male,17.6,0,0,7.0752,S
18893,1,1,female,58.7,0,0,32.503,S
18894,0,1,male,28.9,0,0,224.8452,C
18895,0,3,male,32.4,0,0,9.5377,S
18896,0,1,male,44.5,0,0,28.201,S
18897,0,3,male,18.3,1,1,11.9964,S
18898,0,3,male,30.4,0,0,8.7971,S
18899,0,1,male,26.7,1,0,76.189,S
18900,0,3,male,27.9,0,0,6.3901,S
18901,0,3,male,28.0,0,0,10.865,S
18902,0,1,male,56.4,0,0,30.0053,S
18903,0,3,male,6.0,3,2,29.6261,S
18904,0,2,male,33.8,0,0,10.5931,S
18905,1,1,female,29.3,1,2,166.0961,S
18906,0,3,female,29.4,1,2,22.4766,S
18907,1,3,female,19.2,0,1,14.7788,S
18908,1,2,female,4.8,1,1,27.534,S
18909,1,2,female,42.4,0,0,14.211,S
18910,1,1,female,54.3,1,0,72.9186,S
18911,0,3,male,35.7,1,1,21.4754,S
18912,0,3,male,20.2,0,0,10.2626,S
18913,0,3,male,25.7,3,1,33.1098,S
18914,1,3,female,26.9,0,0,9.9546,Q
18915,1,1,male,39.4,1,0,94.0461,S
18916,0,3,male,31.3,0,0,9.068,S
18917,0,2,male,42.8,0,2,24.6512,S
18918,1,3,female,27.1,0,0,9.0726,Q
18919,1,3,female,25.0,0,0,7.7286,Q
18920,1,1,female,54.5,1,0,79.5659,C
18921,1,1,female,15.3,1,2,122.3668,S
18922,0,3,male,20.2,0,0,11.3995,S
18923,0,3,female,24.6,0,0,9.1898,S
18924,1,2,female,28.1,0,0,19.0481,S
18925,0,3,male,5.1,4,1,34.4973,S
18926,1,3,female,26.9,1,0,6.9519,S
18927,0,2,female,44.6,1,0,26.5789,S
18928,0,2,male,47.6,1,0,31.4189,S
18929,0,3,male,24.3,1,0,13.6357,Q
18930,0,1,male,42.2,0,0,27.2203,C
18931,0,2,male,47.9,0,0,19.9188,S
18932,0,3,male,27.0,1,2,18.079,S
18933,0,2,male,21.8,2,1,31.992,S
18934,1,1,female,33.8,1,0,62.6183,S
18935,0,3,male,26.8,0,0,8.4522,S
18936,1,3,male,23.4,1,0,13.7082,S
18937,0,2,male,26.6,0,0,17.0767,S
18938,0,2,male,31.5,0,0,11.3534,S
18939,1,3,male,26.5,2,0,20.462,Q
18940,0,2,female,27.9,1,1,23.6651,S
18941,0,2,male,18.4,0,0,48.2479,S
18942,1,2,female,49.9,1,3,36.4312,S
18943,0,3,male,20.1,0,0,5.8513,S
18944,0,1,male,28.3,0,0,35.1197,C
18945,0,3,male,20.4,0,0,10.6245,S
18946,0,3,female,41.8,0,5,30.918,S
18947,1,1,female,24.0,0,0,86.39,S
18948,0,3,male,27.5,0,0,16.3922,S
18949,1,3,male,21.3,0,0,14.8744,S
18950,0,3,male,26.3,0,0,10.0877,Q
18951,1,1,male,33.9,0,0,35.6372,C
18952,0,3,male,48.0,0,0,8.4528,S
18953,1,1,male,27.0,0,0,29.9052,S
18954,1,3,female,30.6,3,0,17.0956,S
18955,0,1,male,45.1,0,0,33.6019,S
18956,0,3,male,24.0,0,0,7.6675,S
18957,0,2,male,41.2,1,0,36.3489,S
18958,1,3,male,4.4,1,1,15.5136,S
18959,1,1,male,15.7,0,2,101.1311,C
18960,0,3,female,23.6,2,0,18.8444,S
18961,1,3,female,26.8,0,0,9.8138,Q
18962,1,2,female,40.9,0,0,12.9448,S
18963,0,2,male,24.2,0,0,19.543,S
18964,0,3,male,67.5,0,0,6.8406,Q
18965,0,3,male,18.6,0,0,5.5804,S
18966,1,3,female,19.2,0,1,16.1884,S
18967,1,3,female,27.4,0,0,6.6816,S
18968,1,1,female,56.7,2,0,72.3541,S
18969,0,1,male,21.7,2,3,272.9242,S
18970,0,1,male,64.1,0,0,24.7832,S
18971,1,1,male,26.1,0,1,52.9608,C
18972,0,1,male,29.5,0,0,52.1903,S
18973,0,3,male,18.1,1,1,15.0675,S
18974,0,1,male,48.3,0,0,18.0805,S
18975,0,3,male,28.1,0,0,10.91,C
18976,0,2,male,25.6,1,1,23.5175,S
18977,0,3,male,27.9,0,0,10.7752,Q
18978,0,3,male,28.3,1,0,13.921,S
18979,0,3,male,30.1,0,0,8.8211,S
18980,1,3,male,6.0,1,1,17.0232,C
18981,1,3,female,6.5,2,1,22.8356,C
18982,1,3,female,17.3,1,1,10.5119,C
18983,1,2,male,2.4,1,1,24.0334,S
18984,1,1,female,19.7,0,2,77.8502,S
18985,0,3,male,72.4,0,0,10.3629,S
18986,1,1,male,50.1,2,0,140.2372,S
18987,0,3,male,31.4,0,0,9.7806,C
18988,0,3,female,10.7,2,2,23.1156,S
18989,1,1,female,45.6,1,1,61.5511,S
18990,0,3,male,28.2,0,0,10.5626,C
18991,1,1,male,29.4,0,0,28.8131,S
18992,1,3,female,26.7,0,0,7.9248,Q
18993,0,3,male,21.0,0,0,9.885,S
18994,1,3,male,28.6,0,0,14.5906,S
18995,0,3,male,43.7,0,1,12.0044,S
18996,0,3,male,23.5,0,0,13.5032,Q
18997,0,3,male,45.1,0,0,9.6842,S
18998,0,3,male,25.3,1,0,9.2557,S
18999,0,3,male,31.0,0,0,9.598,S
19000,0,3,male,26.0,0,0,7.4158,S
19001,0,3,male,25.5,0,0,9.3514,S
19002,0,3,male,29.0,0,0,8.0057,S
19003,0,3,female,27.8,1,2,23.2134,S
19004,1,1,male,49.3,1,0,59.5036,S
19005,1,3,male,30.6,0,0,14.1492,S
19006,0,3,male,26.3,8,2,63.7547,S
19007,0,3,male,24.4,0,0,11.132,Q
19008,1,3,male,28.4,0,0,13.6979,S
19009,1,1,male,76.4,0,0,31.0441,S
19010,0,1,male,30.5,0,0,40.1191,S
19011,0,3,male,28.3,0,0,13.6756,S
19012,1,1,female,51.0,0,0,35.3455,S
19013,0,3,male,26.3,0,0,8.6593,S
19014,0,3,male,31.6,0,0,8.7137,S
19015,0,2,male,29.0,1,1,22.7412,S
19016,1,2,male,0.4,2,1,29.6326,S
19017,0,3,male,30.3,0,0,11.0921,S
19018,1,3,male,29.7,0,0,21.5548,S
19019,1,3,female,26.8,0,0,9.3704,Q
19020,0,3,male,36.0,0,0,10.7259,S
19021,1,2,female,20.5,0,0,17.8363,S
19022,0,2,male,28.2,1,2,44.6911,C
19023,1,1,male,35.4,0,0,512.3292,C
19024,0,3,male,25.1,0,0,14.1759,S
19025,0,3,male,28.8,0,0,10.1149,S
19026,0,3,male,27.1,1,0,14.0195,S
19027,0,3,male,28.7,0,0,8.3284,S
19028,0,3,male,27.9,0,0,12.3543,S
19029,1,3,female,23.9,0,0,7.0811,Q
19030,0,1,male,27.2,0,0,39.2896,S
19031,0,2,male,54.5,0,0,14.4263,S
19032,0,3,female,22.9,0,0,9.0694,S
19033,0,3,female,28.0,0,0,6.9903,S
19034,0,2,male,39.2,0,0,13.2222,S
19035,0,3,male,30.2,1,0,11.9637,S
19036,0,1,male,52.3,0,1,63.0637,C
19037,0,3,male,40.1,1,4,34.2791,S
19038,1,1,male,27.6,1,0,60.2402,S
19039,0,2,male,28.5,0,0,10.0662,S
19040,0,3,male,21.8,0,0,5.341,S
19041,1,1,female,31.6,1,0,108.4822,C
19042,1,2,female,36.9,0,0,11.0732,S
19043,0,1,male,47.0,0,0,39.6201,S
19044,0,1,female,30.0,1,2,147.3615,S
19045,0,2,male,25.6,0,0,16.3367,S
19046,1,1,male,6.8,1,2,127.1571,S
19047,0,1,male,23.9,2,3,279.1338,S
19048,0,3,male,49.9,0,0,10.2043,S
19049,0,3,male,25.4,0,0,11.9603,S
19050,0,3,female,26.5,1,0,13.4505,S
19051,1,1,female,53.7,0,1,161.0954,S
19052,0,3,male,45.6,0,0,11.1397,S
19053,1,1,female,18.5,0,1,61.387,C
19054,1,2,male,20.4,0,0,18.3235,S
19055,1,3,male,19.3,1,1,15.7822,C
19056,0,3,male,31.0,0,0,10.3664,S
19057,0,3,male,23.2,1,0,17.3385,Q
19058,1,1,female,28.1,0,0,228.3306,S
19059,0,2,male,24.0,0,0,11.2237,S
19060,0,3,male,29.1,0,0,8.3993,S
19061,0,2,male,44.5,1,0,33.2114,S
19062,0,3,male,24.4,2,0,21.4841,S
19063,1,3,male,34.3,0,0,16.3208,S
19064,0,1,male,40.0,0,0,10.1089,S
19065,0,3,male,21.5,0,0,4.632,S
19066,1,1,female,26.5,0,1,61.4461,S
19067,0,2,male,54.6,0,0,17.1088,S
19068,0,3,male,41.2,0,0,9.7919,S
19069,1,3,male,9.1,0,1,15.1673,S
19070,1,3,male,7.9,1,1,13.8071,S
19071,0,3,male,21.0,0,0,4.5747,S
19072,1,2,female,26.3,0,2,21.9372,S
19073,0,2,male,33.8,0,0,15.5073,S
19074,0,2,male,32.2,0,0,9.5899,S
19075,0,2,male,26.5,0,0,16.2209,S
19076,0,1,male,32.5,1,2,133.9939,S
19077,1,3,female,18.7,0,0,13.6684,C
19078,1,3,male,26.2,0,0,6.0777,C
19079,0,3,female,21.9,1,0,15.0384,S
19080,0,3,male,27.7,0,0,10.0471,Q
19081,0,3,male,21.3,0,0,3.4952,S
19082,0,3,male,19.2,0,0,13.8508,S
19083,1,1,female,20.3,0,0,98.5825,S
19084,0,3,male,28.5,0,0,6.2797,S
19085,0,3,male,28.9,0,0,9.5381,S
19086,1,3,female,26.6,0,2,22.4567,C
19087,0,3,male,24.9,0,0,7.3895,S
19088,0,2,male,34.1,1,0,26.6212,S
19089,1,1,female,38.3,0,0,236.7252,C
19090,0,3,male,28.9,0,0,11.2999,C
19091,1,1,male,30.9,1,0,66.3516,S
19092,0,3,male,31.9,0,0,9.7547,C
19093,1,3,male,15.4,1,0,21.9716,C
19094,0,3,female,24.1,0,0,7.0163,Q
19095,1,2,female,9.5,0,1,28.2986,S
19096,0,3,male,39.9,1,1,9.6634,Q
19097,1,1,female,36.8,1,0,59.9961,S
19098,0,3,male,8.4,5,2,46.5764,S
19099,1,2,female,50.3,0,0,16.078,S
19100,1,1,female,37.3,0,0,113.0773,Q
19101,0,2,female,28.2,1,1,22.7388,S
19102,0,3,male,19.6,0,0,15.3679,S
19103,1,1,female,27.9,1,0,100.3405,C
19104,1,1,male,29.0,1,0,76.9366,S
19105,1,3,male,30.0,0,0,13.4184,S
19106,0,1,male,29.2,0,0,226.6108,C
19107,0,3,female,29.9,8,2,63.3155,S
19108,1,2,female,38.0,0,0,9.3311,Q
19109,0,3,male,25.7,0,0,7.6402,S
19110,0,1,male,62.0,0,0,32.9222,S
19111,0,3,male,35.8,0,0,14.7355,C
19112,1,3,female,25.5,0,0,8.0318,Q
19113,0,2,male,37.6,0,0,11.3535,S
19114,0,3,male,27.3,1,0,13.6733,S
19115,0,3,male,17.7,0,0,4.9973,S
19116,0,3,female,8.4,3,2,28.1749,S
19117,0,3,male,31.8,0,0,5.5979,Q
19118,0,3,male,28.7,0,0,11.5468,C
19119,0,3,female,35.6,1,0,12.7066,S
19120,1,3,female,15.9,4,2,33.442,S
19121,0,3,male,18.9,1,0,20.9353,S
19122,1,1,female,20.8,3,2,272.3802,S
19123,1,2,male,32.7,0,0,18.1993,S
19124,0,3,male,28.3,0,0,5.869,S
19125,0,3,male,19.7,0,0,11.1739,S
19126,0,1,male,46.3,0,0,33.2475,S
19127,1,1,female,28.2,1,1,177.9471,S
19128,0,3,male,29.9,0,0,9.2535,S
19129,0,3,female,31.4,1,1,19.2026,S
19130,0,3,male,23.7,0,0,7.792,S
19131,1,1,female,29.2,0,0,87.9805,C
19132,1,2,female,41.7,0,0,15.7841,S
19133,0,3,female,29.2,0,4,25.4149,S
19134,1,2,female,41.9,0,0,12.5878,S
19135,1,1,female,54.9,1,0,61.0376,C
19136,0,3,male,24.3,0,0,11.9,S
19137,1,1,female,39.9,0,1,223.0767,S
19138,0,3,male,17.1,0,0,14.7643,S
19139,0,3,male,14.2,0,0,16.0365,S
19140,1,3,female,26.6,0,0,10.4226,Q
19141,1,3,female,22.4,0,0,7.7727,Q
19142,0,1,male,59.0,0,0,30.5481,C
19143,1,1,female,49.5,1,1,51.7803,S
19144,0,2,male,24.7,0,0,13.2466,S
19145,0,3,male,33.1,0,0,8.7912,S
19146,0,3,male,34.5,0,0,9.0004,S
19147,1,1,female,51.3,1,0,77.2772,S
19148,0,3,male,64.9,0,0,8.7919,Q
19149,0,3,male,28.5,0,0,9.3582,C
19150,0,3,male,29.3,0,0,10.7592,Q
19151,1,1,female,34.8,0,1,72.2209,S
19152,1,3,male,28.2,0,0,24.0211,S
19153,0,1,male,46.8,0,0,32.0935,S
19154,0,2,male,28.8,0,0,16.3792,S
19155,0,3,male,26.4,0,0,10.8401,C
19156,0,3,male,26.7,0,0,11.036,S
19157,1,1,male,35.5,0,0,26.0432,S
19158,0,2,male,32.0,0,0,8.901,S
19159,0,3,male,26.4,1,0,11.3181,Q
19160,0,1,male,29.5,0,0,18.8873,S
19161,1,1,female,24.0,0,0,158.5618,S
19162,0,3,female,23.8,0,1,10.3091,C
19163,1,3,female,19.6,0,2,18.1078,S
19164,1,3,male,26.4,0,0,19.4381,S
19165,1,3,male,24.1,0,0,10.8631,C
19166,0,3,male,20.7,0,0,6.6357,S
19167,0,3,male,28.9,0,0,7.9222,S
19168,0,3,female,26.1,0,0,7.2153,S
19169,1,2,male,19.0,0,0,21.2722,S
19170,0,3,male,43.0,0,1,14.7765,S
19171,0,3,female,27.2,0,1,10.1544,Q
19172,0,2,male,27.5,0,0,7.9501,S
19173,0,3,male,27.1,0,0,9.4748,C
19174,0,3,male,33.3,0,0,9.6703,C
19175,0,3,female,7.9,4,2,32.197,S
